"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","USD_CAP","A","1993",20122.696155,
"AUS","GDP","TOT","USD_CAP","A","1994",21370.823442,
"AUS","GDP","TOT","USD_CAP","A","1995",22368.47031,
"AUS","GDP","TOT","USD_CAP","A","1996",23224.596138,
"AUS","GDP","TOT","USD_CAP","A","1997",24402.342917,
"AUS","GDP","TOT","USD_CAP","A","1998",25620.976195,
"AUS","GDP","TOT","USD_CAP","A","1999",27085.925497,
"AUS","GDP","TOT","USD_CAP","A","2000",28248.615639,
"AUS","GDP","TOT","USD_CAP","A","2001",29466.367162,
"AUS","GDP","TOT","USD_CAP","A","2002",30728.220694,
"AUS","GDP","TOT","USD_CAP","A","2003",32169.793201,
"AUS","GDP","TOT","USD_CAP","A","2004",33864.600404,
"AUS","GDP","TOT","USD_CAP","A","2005",35545.426558,
"AUS","GDP","TOT","USD_CAP","A","2006",37822.176273,
"AUS","GDP","TOT","USD_CAP","A","2007",39560.693954,
"AUS","GDP","TOT","USD_CAP","A","2008",40036.193305,
"AUS","GDP","TOT","USD_CAP","A","2009",41538.258081,
"AUS","GDP","TOT","USD_CAP","A","2010",42755.68074,
"AUS","GDP","TOT","USD_CAP","A","2011",44340.570281,
"AUS","GDP","TOT","USD_CAP","A","2012",43809.9188,
"AUS","GDP","TOT","USD_CAP","A","2013",47678.929472,
"AUS","GDP","TOT","USD_CAP","A","2014",47551.004198,
"AUS","GDP","TOT","USD_CAP","A","2015",47378.275356,
"AUS","GDP","TOT","USD_CAP","A","2016",48829.027796,
"AUS","GDP","TOT","USD_CAP","A","2017",50762.309778,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21700.725466,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22607.735592,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23658.759946,
"AUT","GDP","TOT","USD_CAP","A","1996",24523.894617,
"AUT","GDP","TOT","USD_CAP","A","1997",25412.359688,
"AUT","GDP","TOT","USD_CAP","A","1998",26652.828948,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29375.396801,
"AUT","GDP","TOT","USD_CAP","A","2001",29739.951109,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32119.016757,
"AUT","GDP","TOT","USD_CAP","A","2004",33765.565737,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37631.127824,
"AUT","GDP","TOT","USD_CAP","A","2007",39387.139009,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40928.181598,
"AUT","GDP","TOT","USD_CAP","A","2010",42058.754579,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49925.227796,
"AUT","GDP","TOT","USD_CAP","A","2016",50923.693301,
"AUT","GDP","TOT","USD_CAP","A","2017",52512.267248,
"BEL","GDP","TOT","USD_CAP","A","1993",20549.817613,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21600.146315,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22529.740186,
"BEL","GDP","TOT","USD_CAP","A","1996",22885.316912,
"BEL","GDP","TOT","USD_CAP","A","1997",23917.069316,
"BEL","GDP","TOT","USD_CAP","A","1998",24543.946055,
"BEL","GDP","TOT","USD_CAP","A","1999",25643.320168,
"BEL","GDP","TOT","USD_CAP","A","2000",27984.686172,
"BEL","GDP","TOT","USD_CAP","A","2001",28981.381462,
"BEL","GDP","TOT","USD_CAP","A","2002",30482.159886,
"BEL","GDP","TOT","USD_CAP","A","2003",31054.694844,
"BEL","GDP","TOT","USD_CAP","A","2004",32249.938092,
"BEL","GDP","TOT","USD_CAP","A","2005",33331.115656,
"BEL","GDP","TOT","USD_CAP","A","2006",35390.703792,
"BEL","GDP","TOT","USD_CAP","A","2007",36865.209673,
"BEL","GDP","TOT","USD_CAP","A","2008",38133.402295,
"BEL","GDP","TOT","USD_CAP","A","2009",38003.726688,
"BEL","GDP","TOT","USD_CAP","A","2010",40089.477213,
"BEL","GDP","TOT","USD_CAP","A","2011",41450.360532,
"BEL","GDP","TOT","USD_CAP","A","2012",42585.15311,
"BEL","GDP","TOT","USD_CAP","A","2013",43745.951564,
"BEL","GDP","TOT","USD_CAP","A","2014",44717.305952,
"BEL","GDP","TOT","USD_CAP","A","2015",45561.175737,
"BEL","GDP","TOT","USD_CAP","A","2016",46566.544596,
"BEL","GDP","TOT","USD_CAP","A","2017",47941.661165,
"CAN","GDP","TOT","USD_CAP","A","1993",21365.196777,
"CAN","GDP","TOT","USD_CAP","A","1994",22551.987107,
"CAN","GDP","TOT","USD_CAP","A","1995",23395.473915,
"CAN","GDP","TOT","USD_CAP","A","1996",23954.649762,
"CAN","GDP","TOT","USD_CAP","A","1997",25156.150049,
"CAN","GDP","TOT","USD_CAP","A","1998",26197.932922,
"CAN","GDP","TOT","USD_CAP","A","1999",27745.751307,
"CAN","GDP","TOT","USD_CAP","A","2000",29265.221478,
"CAN","GDP","TOT","USD_CAP","A","2001",30133.352284,
"CAN","GDP","TOT","USD_CAP","A","2002",30854.823032,
"CAN","GDP","TOT","USD_CAP","A","2003",32224.015719,
"CAN","GDP","TOT","USD_CAP","A","2004",33815.119074,
"CAN","GDP","TOT","USD_CAP","A","2005",36212.643556,
"CAN","GDP","TOT","USD_CAP","A","2006",38009.872181,
"CAN","GDP","TOT","USD_CAP","A","2007",39441.964993,
"CAN","GDP","TOT","USD_CAP","A","2008",40277.618235,
"CAN","GDP","TOT","USD_CAP","A","2009",38791.071038,
"CAN","GDP","TOT","USD_CAP","A","2010",40027.204359,
"CAN","GDP","TOT","USD_CAP","A","2011",41565.258933,
"CAN","GDP","TOT","USD_CAP","A","2012",42145.104092,
"CAN","GDP","TOT","USD_CAP","A","2013",44101.430586,
"CAN","GDP","TOT","USD_CAP","A","2014",45519.871933,
"CAN","GDP","TOT","USD_CAP","A","2015",44647.371352,
"CAN","GDP","TOT","USD_CAP","A","2016",44819.498023,
"CAN","GDP","TOT","USD_CAP","A","2017",46704.892034,
"CZE","GDP","TOT","USD_CAP","A","1993",12062.407885,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12670.699728,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13746.892404,
"CZE","GDP","TOT","USD_CAP","A","1996",14580.115684,
"CZE","GDP","TOT","USD_CAP","A","1997",14724.533267,
"CZE","GDP","TOT","USD_CAP","A","1998",14893.409158,
"CZE","GDP","TOT","USD_CAP","A","1999",15325.709916,
"CZE","GDP","TOT","USD_CAP","A","2000",16160.743411,
"CZE","GDP","TOT","USD_CAP","A","2001",17556.067889,
"CZE","GDP","TOT","USD_CAP","A","2002",18182.35455,
"CZE","GDP","TOT","USD_CAP","A","2003",19410.183423,
"CZE","GDP","TOT","USD_CAP","A","2004",20786.587373,
"CZE","GDP","TOT","USD_CAP","A","2005",21907.305595,
"CZE","GDP","TOT","USD_CAP","A","2006",23715.319299,
"CZE","GDP","TOT","USD_CAP","A","2007",26059.997821,
"CZE","GDP","TOT","USD_CAP","A","2008",27724.418767,
"CZE","GDP","TOT","USD_CAP","A","2009",27469.266871,
"CZE","GDP","TOT","USD_CAP","A","2010",27581.602604,
"CZE","GDP","TOT","USD_CAP","A","2011",28795.816027,
"CZE","GDP","TOT","USD_CAP","A","2012",29051.390424,
"CZE","GDP","TOT","USD_CAP","A","2013",30496.020039,
"CZE","GDP","TOT","USD_CAP","A","2014",32265.045158,
"CZE","GDP","TOT","USD_CAP","A","2015",33478.622515,
"CZE","GDP","TOT","USD_CAP","A","2016",34714.434668,
"CZE","GDP","TOT","USD_CAP","A","2017",36350.104632,
"DNK","GDP","TOT","USD_CAP","A","1993",20198.631207,
"DNK","GDP","TOT","USD_CAP","A","1994",21657.534708,
"DNK","GDP","TOT","USD_CAP","A","1995",22674.098686,
"DNK","GDP","TOT","USD_CAP","A","1996",23710.722854,
"DNK","GDP","TOT","USD_CAP","A","1997",24914.272276,
"DNK","GDP","TOT","USD_CAP","A","1998",25798.511387,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.832804,
"DNK","GDP","TOT","USD_CAP","A","2000",28666.216517,
"DNK","GDP","TOT","USD_CAP","A","2001",29483.946858,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953104,
"DNK","GDP","TOT","USD_CAP","A","2003",30787.412894,
"DNK","GDP","TOT","USD_CAP","A","2004",32929.7573,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37302.358922,
"DNK","GDP","TOT","USD_CAP","A","2007",38972.031372,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40333.144354,
"DNK","GDP","TOT","USD_CAP","A","2010",43046.842485,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477296,
"DNK","GDP","TOT","USD_CAP","A","2015",48687.542208,
"DNK","GDP","TOT","USD_CAP","A","2016",49020.543891,
"DNK","GDP","TOT","USD_CAP","A","2017",51495.560068,
"FIN","GDP","TOT","USD_CAP","A","1993",17459.79081,
"FIN","GDP","TOT","USD_CAP","A","1994",18454.01285,
"FIN","GDP","TOT","USD_CAP","A","1995",19556.534264,
"FIN","GDP","TOT","USD_CAP","A","1996",20053.208859,
"FIN","GDP","TOT","USD_CAP","A","1997",21768.770026,
"FIN","GDP","TOT","USD_CAP","A","1998",23539.327043,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26748.672099,
"FIN","GDP","TOT","USD_CAP","A","2001",27793.753282,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28982.988579,
"FIN","GDP","TOT","USD_CAP","A","2004",31129.126686,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34367.27806,
"FIN","GDP","TOT","USD_CAP","A","2007",37696.793038,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37823.023528,
"FIN","GDP","TOT","USD_CAP","A","2010",38774.828612,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41462.716744,
"FIN","GDP","TOT","USD_CAP","A","2015",42063.734952,
"FIN","GDP","TOT","USD_CAP","A","2016",43446.124099,
"FIN","GDP","TOT","USD_CAP","A","2017",44955.583118,
"FRA","GDP","TOT","USD_CAP","A","1993",19187.591375,
"FRA","GDP","TOT","USD_CAP","A","1994",19981.390724,
"FRA","GDP","TOT","USD_CAP","A","1995",20748.162891,
"FRA","GDP","TOT","USD_CAP","A","1996",21330.793112,
"FRA","GDP","TOT","USD_CAP","A","1997",22234.825354,
"FRA","GDP","TOT","USD_CAP","A","1998",23343.988339,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26094.160211,
"FRA","GDP","TOT","USD_CAP","A","2001",27528.663924,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28144.01535,
"FRA","GDP","TOT","USD_CAP","A","2004",29048.971636,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32445.390301,
"FRA","GDP","TOT","USD_CAP","A","2007",34089.509457,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34687.009561,
"FRA","GDP","TOT","USD_CAP","A","2010",35944.16577,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39529.072651,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.664876,
"FRA","GDP","TOT","USD_CAP","A","2015",40564.664761,
"FRA","GDP","TOT","USD_CAP","A","2016",41357.835264,"P"
"FRA","GDP","TOT","USD_CAP","A","2017",42858.454941,"P"
"DEU","GDP","TOT","USD_CAP","A","1993",21893.250105,
"DEU","GDP","TOT","USD_CAP","A","1994",22851.871124,
"DEU","GDP","TOT","USD_CAP","A","1995",23686.856528,
"DEU","GDP","TOT","USD_CAP","A","1996",24237.157688,
"DEU","GDP","TOT","USD_CAP","A","1997",24791.779686,
"DEU","GDP","TOT","USD_CAP","A","1998",25559.155992,
"DEU","GDP","TOT","USD_CAP","A","1999",26579.739076,
"DEU","GDP","TOT","USD_CAP","A","2000",27546.580953,
"DEU","GDP","TOT","USD_CAP","A","2001",28790.799027,
"DEU","GDP","TOT","USD_CAP","A","2002",29654.218685,
"DEU","GDP","TOT","USD_CAP","A","2003",30350.202733,
"DEU","GDP","TOT","USD_CAP","A","2004",31837.711132,
"DEU","GDP","TOT","USD_CAP","A","2005",32413.540064,
"DEU","GDP","TOT","USD_CAP","A","2006",34753.952042,
"DEU","GDP","TOT","USD_CAP","A","2007",37017.966335,
"DEU","GDP","TOT","USD_CAP","A","2008",38662.606129,
"DEU","GDP","TOT","USD_CAP","A","2009",37688.919485,
"DEU","GDP","TOT","USD_CAP","A","2010",39955.045883,
"DEU","GDP","TOT","USD_CAP","A","2011",42692.50173,
"DEU","GDP","TOT","USD_CAP","A","2012",43564.07389,
"DEU","GDP","TOT","USD_CAP","A","2013",45231.971754,
"DEU","GDP","TOT","USD_CAP","A","2014",47190.49763,
"DEU","GDP","TOT","USD_CAP","A","2015",47892.474886,
"DEU","GDP","TOT","USD_CAP","A","2016",49187.306457,
"DEU","GDP","TOT","USD_CAP","A","2017",50878.152367,
"GRC","GDP","TOT","USD_CAP","A","1993",14292.996146,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14821.870271,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15407.616588,
"GRC","GDP","TOT","USD_CAP","A","1996",16125.729933,
"GRC","GDP","TOT","USD_CAP","A","1997",17146.148842,
"GRC","GDP","TOT","USD_CAP","A","1998",18018.697777,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19515.808483,
"GRC","GDP","TOT","USD_CAP","A","2001",20980.975933,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23868.444441,
"GRC","GDP","TOT","USD_CAP","A","2004",25446.332263,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28523.145715,
"GRC","GDP","TOT","USD_CAP","A","2007",29286.805857,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30359.910339,
"GRC","GDP","TOT","USD_CAP","A","2010",28175.745205,
"GRC","GDP","TOT","USD_CAP","A","2011",26141.091034,"P"
"GRC","GDP","TOT","USD_CAP","A","2012",25284.405782,"P"
"GRC","GDP","TOT","USD_CAP","A","2013",26097.797516,"P"
"GRC","GDP","TOT","USD_CAP","A","2014",26838.582268,"P"
"GRC","GDP","TOT","USD_CAP","A","2015",26697.048831,"P"
"GRC","GDP","TOT","USD_CAP","A","2016",26764.908341,"P"
"GRC","GDP","TOT","USD_CAP","A","2017",27699.528729,"P"
"HUN","GDP","TOT","USD_CAP","A","1993",8452.397613,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8915.262488,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9175.992499,
"HUN","GDP","TOT","USD_CAP","A","1996",9338.510489,
"HUN","GDP","TOT","USD_CAP","A","1997",9817.885998,
"HUN","GDP","TOT","USD_CAP","A","1998",10403.031079,
"HUN","GDP","TOT","USD_CAP","A","1999",10894.752293,
"HUN","GDP","TOT","USD_CAP","A","2000",11876.0812,
"HUN","GDP","TOT","USD_CAP","A","2001",13241.996574,
"HUN","GDP","TOT","USD_CAP","A","2002",14549.586165,
"HUN","GDP","TOT","USD_CAP","A","2003",15467.239786,
"HUN","GDP","TOT","USD_CAP","A","2004",16251.380872,
"HUN","GDP","TOT","USD_CAP","A","2005",17081.774357,
"HUN","GDP","TOT","USD_CAP","A","2006",18300.325646,
"HUN","GDP","TOT","USD_CAP","A","2007",19026.8398,
"HUN","GDP","TOT","USD_CAP","A","2008",20678.679912,
"HUN","GDP","TOT","USD_CAP","A","2009",20648.055184,
"HUN","GDP","TOT","USD_CAP","A","2010",21555.85913,
"HUN","GDP","TOT","USD_CAP","A","2011",22841.210338,
"HUN","GDP","TOT","USD_CAP","A","2012",23094.473331,
"HUN","GDP","TOT","USD_CAP","A","2013",24464.135959,
"HUN","GDP","TOT","USD_CAP","A","2014",25518.226039,
"HUN","GDP","TOT","USD_CAP","A","2015",26189.042401,
"HUN","GDP","TOT","USD_CAP","A","2016",26741.361611,
"HUN","GDP","TOT","USD_CAP","A","2017",28214.649773,
"ISL","GDP","TOT","USD_CAP","A","1993",22090.95357,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23179.929573,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23567.470669,
"ISL","GDP","TOT","USD_CAP","A","1996",24423.284754,"B"
"ISL","GDP","TOT","USD_CAP","A","1997",26806.779768,
"ISL","GDP","TOT","USD_CAP","A","1998",28554.249237,
"ISL","GDP","TOT","USD_CAP","A","1999",29363.588295,
"ISL","GDP","TOT","USD_CAP","A","2000",29453.94976,
"ISL","GDP","TOT","USD_CAP","A","2001",31519.545234,
"ISL","GDP","TOT","USD_CAP","A","2002",32211.098916,
"ISL","GDP","TOT","USD_CAP","A","2003",32362.887123,
"ISL","GDP","TOT","USD_CAP","A","2004",35269.127478,
"ISL","GDP","TOT","USD_CAP","A","2005",37069.327302,
"ISL","GDP","TOT","USD_CAP","A","2006",38652.106255,
"ISL","GDP","TOT","USD_CAP","A","2007",40801.834265,
"ISL","GDP","TOT","USD_CAP","A","2008",42455.526686,
"ISL","GDP","TOT","USD_CAP","A","2009",41105.488299,
"ISL","GDP","TOT","USD_CAP","A","2010",38540.295497,
"ISL","GDP","TOT","USD_CAP","A","2011",39623.674717,
"ISL","GDP","TOT","USD_CAP","A","2012",40698.068248,
"ISL","GDP","TOT","USD_CAP","A","2013",42816.524404,
"ISL","GDP","TOT","USD_CAP","A","2014",44544.105448,
"ISL","GDP","TOT","USD_CAP","A","2015",47501.779405,
"ISL","GDP","TOT","USD_CAP","A","2016",50751.583533,
"ISL","GDP","TOT","USD_CAP","A","2017",52825.17658,
"IRL","GDP","TOT","USD_CAP","A","1993",15817.788873,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17027.062709,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18975.903541,
"IRL","GDP","TOT","USD_CAP","A","1996",20539.156265,
"IRL","GDP","TOT","USD_CAP","A","1997",22676.069452,
"IRL","GDP","TOT","USD_CAP","A","1998",25029.101276,
"IRL","GDP","TOT","USD_CAP","A","1999",26995.533313,
"IRL","GDP","TOT","USD_CAP","A","2000",30180.376534,
"IRL","GDP","TOT","USD_CAP","A","2001",32593.695494,
"IRL","GDP","TOT","USD_CAP","A","2002",35212.94778,
"IRL","GDP","TOT","USD_CAP","A","2003",36230.995678,
"IRL","GDP","TOT","USD_CAP","A","2004",38711.074392,
"IRL","GDP","TOT","USD_CAP","A","2005",40437.080879,
"IRL","GDP","TOT","USD_CAP","A","2006",44249.726277,
"IRL","GDP","TOT","USD_CAP","A","2007",46738.460929,
"IRL","GDP","TOT","USD_CAP","A","2008",44219.775877,
"IRL","GDP","TOT","USD_CAP","A","2009",41579.674021,
"IRL","GDP","TOT","USD_CAP","A","2010",43337.996326,
"IRL","GDP","TOT","USD_CAP","A","2011",44952.72334,
"IRL","GDP","TOT","USD_CAP","A","2012",46304.198681,
"IRL","GDP","TOT","USD_CAP","A","2013",48006.067498,
"IRL","GDP","TOT","USD_CAP","A","2014",51250.483666,
"IRL","GDP","TOT","USD_CAP","A","2015",68779.45724,
"IRL","GDP","TOT","USD_CAP","A","2016",70879.955583,
"IRL","GDP","TOT","USD_CAP","A","2017",75304.049278,
"ITA","GDP","TOT","USD_CAP","A","1993",20341.797598,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21217.236066,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22284.688038,
"ITA","GDP","TOT","USD_CAP","A","1996",22963.139484,
"ITA","GDP","TOT","USD_CAP","A","1997",23807.988879,
"ITA","GDP","TOT","USD_CAP","A","1998",24926.590734,
"ITA","GDP","TOT","USD_CAP","A","1999",25531.621776,
"ITA","GDP","TOT","USD_CAP","A","2000",27022.875469,
"ITA","GDP","TOT","USD_CAP","A","2001",27953.082806,
"ITA","GDP","TOT","USD_CAP","A","2002",28621.245602,
"ITA","GDP","TOT","USD_CAP","A","2003",29028.957343,
"ITA","GDP","TOT","USD_CAP","A","2004",29376.677032,
"ITA","GDP","TOT","USD_CAP","A","2005",29937.5842,
"ITA","GDP","TOT","USD_CAP","A","2006",32178.743702,
"ITA","GDP","TOT","USD_CAP","A","2007",33788.786655,
"ITA","GDP","TOT","USD_CAP","A","2008",35154.80175,
"ITA","GDP","TOT","USD_CAP","A","2009",34228.046979,
"ITA","GDP","TOT","USD_CAP","A","2010",34718.766517,
"ITA","GDP","TOT","USD_CAP","A","2011",35935.483952,
"ITA","GDP","TOT","USD_CAP","A","2012",35757.023679,
"ITA","GDP","TOT","USD_CAP","A","2013",35885.39085,
"ITA","GDP","TOT","USD_CAP","A","2014",36070.848203,
"ITA","GDP","TOT","USD_CAP","A","2015",36628.19017,
"ITA","GDP","TOT","USD_CAP","A","2016",38581.076518,
"ITA","GDP","TOT","USD_CAP","A","2017",39620.742343,
"JPN","GDP","TOT","USD_CAP","A","1993",21687.575643,
"JPN","GDP","TOT","USD_CAP","A","1994",22370.820705,
"JPN","GDP","TOT","USD_CAP","A","1995",23403.784575,
"JPN","GDP","TOT","USD_CAP","A","1996",24516.030694,
"JPN","GDP","TOT","USD_CAP","A","1997",25144.054171,
"JPN","GDP","TOT","USD_CAP","A","1998",25062.809555,
"JPN","GDP","TOT","USD_CAP","A","1999",25334.510151,
"JPN","GDP","TOT","USD_CAP","A","2000",26841.407895,
"JPN","GDP","TOT","USD_CAP","A","2001",27499.361867,
"JPN","GDP","TOT","USD_CAP","A","2002",28170.054375,
"JPN","GDP","TOT","USD_CAP","A","2003",28940.631086,
"JPN","GDP","TOT","USD_CAP","A","2004",30368.2328,
"JPN","GDP","TOT","USD_CAP","A","2005",31667.91436,
"JPN","GDP","TOT","USD_CAP","A","2006",33103.05265,
"JPN","GDP","TOT","USD_CAP","A","2007",34507.896465,
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33196.050037,
"JPN","GDP","TOT","USD_CAP","A","2010",35007.701767,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40727.254493,
"JPN","GDP","TOT","USD_CAP","A","2016",42292.681306,
"JPN","GDP","TOT","USD_CAP","A","2017",43301.199749,"E"
"KOR","GDP","TOT","USD_CAP","A","1993",10874.014294,
"KOR","GDP","TOT","USD_CAP","A","1994",12006.373504,
"KOR","GDP","TOT","USD_CAP","A","1995",13295.517044,
"KOR","GDP","TOT","USD_CAP","A","1996",14428.171428,
"KOR","GDP","TOT","USD_CAP","A","1997",15399.085839,
"KOR","GDP","TOT","USD_CAP","A","1998",14608.683729,
"KOR","GDP","TOT","USD_CAP","A","1999",16392.695045,
"KOR","GDP","TOT","USD_CAP","A","2000",18083.126802,
"KOR","GDP","TOT","USD_CAP","A","2001",19184.452518,
"KOR","GDP","TOT","USD_CAP","A","2002",20774.990028,
"KOR","GDP","TOT","USD_CAP","A","2003",21374.644053,
"KOR","GDP","TOT","USD_CAP","A","2004",22946.993624,
"KOR","GDP","TOT","USD_CAP","A","2005",24196.20341,
"KOR","GDP","TOT","USD_CAP","A","2006",25827.950301,
"KOR","GDP","TOT","USD_CAP","A","2007",27822.653258,
"KOR","GDP","TOT","USD_CAP","A","2008",28655.812931,
"KOR","GDP","TOT","USD_CAP","A","2009",28320.224366,
"KOR","GDP","TOT","USD_CAP","A","2010",30376.940494,
"KOR","GDP","TOT","USD_CAP","A","2011",31228.284323,
"KOR","GDP","TOT","USD_CAP","A","2012",32097.070005,
"KOR","GDP","TOT","USD_CAP","A","2013",32615.703397,
"KOR","GDP","TOT","USD_CAP","A","2014",33587.357693,
"KOR","GDP","TOT","USD_CAP","A","2015",35203.697579,
"KOR","GDP","TOT","USD_CAP","A","2016",36629.655177,
"KOR","GDP","TOT","USD_CAP","A","2017",38350.323387,"P"
"LUX","GDP","TOT","USD_CAP","A","1993",35513.585537,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37114.323578,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",39547.108205,
"LUX","GDP","TOT","USD_CAP","A","1996",41311.130781,
"LUX","GDP","TOT","USD_CAP","A","1997",42785.60093,
"LUX","GDP","TOT","USD_CAP","A","1998",44308.639647,
"LUX","GDP","TOT","USD_CAP","A","1999",50526.653189,
"LUX","GDP","TOT","USD_CAP","A","2000",55254.590794,
"LUX","GDP","TOT","USD_CAP","A","2001",55898.705176,
"LUX","GDP","TOT","USD_CAP","A","2002",58709.015363,
"LUX","GDP","TOT","USD_CAP","A","2003",59951.291107,
"LUX","GDP","TOT","USD_CAP","A","2004",64016.236021,
"LUX","GDP","TOT","USD_CAP","A","2005",68140.65238,
"LUX","GDP","TOT","USD_CAP","A","2006",77914.038792,
"LUX","GDP","TOT","USD_CAP","A","2007",83843.729528,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82191.598856,
"LUX","GDP","TOT","USD_CAP","A","2010",85598.231058,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",101274.851635,
"LUX","GDP","TOT","USD_CAP","A","2015",102553.861259,
"LUX","GDP","TOT","USD_CAP","A","2016",102019.458319,
"LUX","GDP","TOT","USD_CAP","A","2017",104174.891263,
"MEX","GDP","TOT","USD_CAP","A","1993",8323.549634,
"MEX","GDP","TOT","USD_CAP","A","1994",8825.013066,
"MEX","GDP","TOT","USD_CAP","A","1995",8350.880638,
"MEX","GDP","TOT","USD_CAP","A","1996",8660.561935,
"MEX","GDP","TOT","USD_CAP","A","1997",9364.649571,
"MEX","GDP","TOT","USD_CAP","A","1998",9830.890589,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10887.216847,
